depth,method,number_of_rows,MAE_RA,RMSE_RA,MAE_log10_RA,RMSE_log10_RA,positive_prediction_rate
500,Raw shallow RA,42570,0.000330175284022696,0.0006991031461589547,4.071064910501426,4.120693725449748,0.0
500,Training-mean RA,42570,0.001188605455456353,0.004974855310304127,0.6824212889283141,0.8803015856187238,1.0
500,Random Forest,42570,0.0002707018173645324,0.0005886800287475832,1.2255416153126604,1.5140827248663173,0.9999060371153394
500,XGBoost,42570,0.0002738590214555836,0.0005985237344282264,1.2181627007699576,1.4916392974655461,0.9999530185576697
