sample_id,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,zero_in_shallow,target_reference_ra,target_log10_reference_ra,pred_raw_shallow_ra,pred_random_forest_ra,pred_xgboost_ra,is_other,abundance_group,shallow_detection_group,log1p_shallow_count,log10_shallow_ra,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,SHAP__log1p_shallow_count,SHAP__log10_shallow_ra,SHAP__zero_in_shallow,SHAP__shallow_rank_norm,SHAP__shallow_richness,SHAP__otu_mean_ra_train,SHAP__otu_prevalence_train,SHAP__otu_std_ra_train,SHAP__otu_max_ra_train,SHAP__is_other,SHAP_base_value,SHAP_sum,SHAP_reconstructed_log_prediction,model
SRS2822133,3,95092,2000,0,0.0,1.0,7.392485538450167e-05,-4.131150772262433,0.0,2.8472748515025855e-06,1.0855750597219311e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,106.0,0.0002155104,0.50453174,0.0010910212,0.017478416,-0.9102954864501953,-0.17529261112213135,-0.0019951288122683764,0.021556418389081955,0.4155750572681427,-0.02265983633697033,-0.30672022700309753,-0.11163181811571121,0.07808127999305725,-1.1054508831875864e-05,-4.97199010848999,-1.013393406698924,-5.985383515188914,XGBoost
SRS2821931,2,6864,2000,0,0.0,1.0,0.0,-8.0,0.0,1.3921780319966382e-07,7.815255581251884e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,97.0,0.00012869238,0.29305136,0.0003793533,0.0027095443,-1.039795160293579,-0.20020383596420288,-0.003234121948480606,0.011122559197247028,0.15994910895824432,-0.07690063118934631,-0.8865958452224731,0.008036591112613678,-0.06121489033102989,-1.08068552435725e-05,-4.97199010848999,-2.0888470325362505,-7.060837141026241,XGBoost
SRS2821854,1,34262,2000,6,0.003,0.0,0.003208646457823186,-2.493676779152095,0.003,0.0017613213979841595,0.0017987563094245369,0.0,Common (1e-3 to 1e-2),Detected in shallow,1.9459101,-2.5228772,0.45652175,91.0,0.000748398,0.93957704,0.0009992564,0.014535054,1.4325193166732788,0.280750036239624,0.004043509718030691,-0.01634029485285282,0.02961820363998413,0.01014197338372469,0.4966873824596405,-0.04599465802311897,0.016107166185975075,-3.9228230889420956e-05,-4.97199010848999,2.2074934071933967,-2.7644967012965935,XGBoost
SRS2822000,2,132485,2000,0,0.0,1.0,0.0,-8.0,0.0,9.270270254948888e-08,7.27503211896471e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,103.0,9.7242526e-05,0.2900302,0.0008348413,0.012584948,-1.0298161506652832,-0.19996775686740875,-0.0030682908836752176,0.015115921385586262,0.13386036455631256,-0.1518668681383133,-0.8030555844306946,-0.04752659425139427,-0.03545335680246353,-9.718507499201223e-06,-4.97199010848999,-2.1217880346048332,-7.0937781430948235,XGBoost
SRS2821901,5,189417,2000,0,0.0,1.0,1.0248631807653678e-05,-4.988910557158755,0.0,8.871722148884076e-08,2.598153127186768e-07,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,85.0,0.0001201573,0.4954683,0.00021578823,0.0018350831,-0.9763756394386292,-0.1883201003074646,-0.0035195951350033283,0.014132274314761162,-0.21802392601966858,-0.007793020457029343,-0.2382504940032959,0.04478223994374275,0.0043496196158230305,-1.1526746675372124e-05,-4.97199010848999,-1.5690301682334393,-6.54102027672343,XGBoost
SRS2821946,5,99800,2000,0,0.0,1.0,0.0,-8.0,0.0,6.071184646898815e-08,6.147083558654621e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,46.0,0.00017894566,0.42598188,0.0008085372,0.008019752,-1.0553582906723022,-0.20578421652317047,-0.0036206007935106754,0.01808146946132183,-0.5367394685745239,0.007248942274600267,-0.3907563388347626,0.03280435875058174,-0.0581531748175621,-5.539991434488911e-06,-4.97199010848999,-2.1922828597207626,-7.164272968210753,XGBoost
SRS2822243,2,97979,2000,0,0.0,1.0,0.0,-8.0,0.0,1.1052791634991726e-07,7.769595723774211e-08,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,81.0,0.0001398357,0.4410876,0.00060515414,0.0063766507,-1.0312210321426392,-0.2021969109773636,-0.00214006588794291,0.01881648413836956,-0.29933953285217285,-0.05995982140302658,-0.4999706745147705,-0.011991151608526707,-0.0057565984316170216,-1.3016962839174084e-05,-4.97199010848999,-2.093772320642529,-7.065762429132519,XGBoost
SRS2821901,5,4843,2000,0,0.0,1.0,4.099452723061471e-05,-4.387168191018538,0.0,2.107959020228858e-06,3.426310764044078e-06,0.0,Very rare (<1e-4),Shallow zero,0.0,-8.0,1.0,85.0,0.0002651976,0.7945619,0.00094802177,0.00783778,-0.8381990194320679,-0.1640312671661377,-0.0010998245561495423,0.014120249077677727,-0.16599877178668976,0.0769471600651741,0.6051542162895203,-4.5823831896996126e-05,0.010119770653545856,-1.4103270586929284e-05,-4.97199010848999,-0.46304741395761084,-5.435037522447601,XGBoost
SRS2821968,5,77276,2000,0,0.0,1.0,0.0,-8.0,0.0,0.0,1.480577810200327e-09,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,57.0,0.0002371714,0.1450151,0.0017030517,0.0159834,-1.1469792127609253,-0.22410796582698822,-0.0005166863556951284,0.018989475443959236,-0.3484911024570465,-0.05356842651963234,-1.0163551568984985,-0.06260949373245239,-0.13783390820026398,-1.4492869922833052e-05,-4.97199010848999,-2.971486970177466,-7.943477078667456,XGBoost
SRS2821824,2,233976,2000,7,0.0035,0.0,0.0034719840888827926,-2.4594210228871844,0.0035,0.0029666608020697737,0.0029834020670358678,0.0,Common (1e-3 to 1e-2),Detected in shallow,2.0794415,-2.4559307,0.36893204,102.0,0.0008927084,0.6465257,0.0014619017,0.00867638,1.9205173254013062,0.3597114682197571,0.004090726841241121,-0.020013609901070595,0.1682715117931366,-0.0122291324660182,0.060826074331998825,-0.0395096130669117,0.006765905302017927,-1.584251003805548e-05,-4.97199010848999,2.448414813945419,-2.523575294544571,XGBoost
