sample_id,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,zero_in_shallow,target_reference_ra,target_log10_reference_ra,pred_raw_shallow_ra,pred_random_forest_ra,pred_xgboost_ra,is_other,abundance_group,shallow_detection_group,log1p_shallow_count,log10_shallow_ra,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,SHAP__log1p_shallow_count,SHAP__log10_shallow_ra,SHAP__zero_in_shallow,SHAP__shallow_rank_norm,SHAP__shallow_richness,SHAP__otu_mean_ra_train,SHAP__otu_prevalence_train,SHAP__otu_std_ra_train,SHAP__otu_max_ra_train,SHAP__is_other,SHAP_base_value,SHAP_sum,SHAP_reconstructed_log_prediction,model,model_prediction_ra,model_absolute_error,raw_absolute_error,model_improvement_over_raw,model_correction_over_raw,local_case_type,selected_prediction_column
SRS2821908,1,44470,2000,705,0.3525,0.0,0.3489468472245005,-0.45724070877582107,0.3525,0.36250098723808716,0.42130798626965593,0.0,Dominant (>=1e-2),Detected in shallow,6.559615,-0.45284086,0.0125,79.0,0.005257806,0.95468277,0.04177827,0.58801854,1.2987477215698564,1.3388555875381125,0.7096471475410887,0.6600738016585527,-0.04851367926783546,0.036977999520564415,0.5475607749091168,-0.010066189380339161,-0.003225782770905196,-4.479042090906003e-05,-4.97216971272116,4.530012590897303,-0.4421571218238576,Random Forest,0.36250098723808716,0.01355414001358668,0.003553152775499502,-0.010000987238087178,0.010000987238087178,Highest reference RA,pred_random_forest_ra
SRS2821890,2,230879,2000,0,0.0,1.0,0.0008272667107875579,-3.082349201611001,0.0,0.00036261310210077626,0.000193727763736092,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,108.0,0.0015856185,0.8126888,0.0057585547,0.060026452,-0.21055714115129723,-0.2157335776975872,-0.18883515686973884,-0.16326844038790753,0.8409681019855629,0.20967525487743596,1.0384658245508456,0.05608670592498069,0.15814090054513383,-1.737201567531167e-05,-4.97216971272116,1.524925099761753,-3.447244612959407,Random Forest,0.00036261310210077626,0.0004646536086867817,0.0008272667107875579,0.00036261310210077626,0.00036261310210077626,Largest positive zero recovery,pred_random_forest_ra
SRS2821968,5,222950,2000,0,0.0,1.0,0.0,-8.0,0.0,0.0,2.1907298809534678e-10,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,61.0,0.00013022231,0.40785497,0.00025886897,0.001530232,-0.33592737284987106,-0.3405960432899307,-0.34186543894471166,-0.29758087825492335,-0.6318089981933045,-0.09767542477507984,-0.7722041931487829,-0.10756393503580051,-0.10260003507228538,-7.967714229739028e-06,-4.97216971272116,-3.0278302872789196,-8.00000000000008,Random Forest,0.0,0.0,0.0,0.0,0.0,Smallest absolute error,pred_random_forest_ra
SRS2821908,1,44470,2000,705,0.3525,0.0,0.3489468472245005,-0.45724070877582107,0.3525,0.36250098723808716,0.42130798626965593,0.0,Dominant (>=1e-2),Detected in shallow,6.559615,-0.45284086,0.0125,79.0,0.005257806,0.95468277,0.04177827,0.58801854,1.2987477215698564,1.3388555875381125,0.7096471475410887,0.6600738016585527,-0.04851367926783546,0.036977999520564415,0.5475607749091168,-0.010066189380339161,-0.003225782770905196,-4.479042090906003e-05,-4.97216971272116,4.530012590897303,-0.4421571218238576,Random Forest,0.36250098723808716,0.01355414001358668,0.003553152775499502,-0.010000987238087178,0.010000987238087178,Largest absolute error,pred_random_forest_ra
SRS2821908,1,44470,2000,705,0.3525,0.0,0.3489468472245005,-0.45724070877582107,0.3525,0.36250098723808716,0.42130798626965593,0.0,Dominant (>=1e-2),Detected in shallow,6.559615,-0.45284086,0.0125,79.0,0.005257806,0.95468277,0.04177827,0.58801854,3.2461702823638916,0.6312128305435181,0.004363563843071461,0.07405272871255875,-0.043432410806417465,0.09850284457206726,0.5718194246292114,-0.01279948465526104,0.024768458679318428,-3.0818198865745217e-05,-4.972692012786865,4.594627419683093,-0.3780645931037725,XGBoost,0.42130798626965593,0.07236113904515545,0.003553152775499502,-0.06880798626965595,0.06880798626965595,Highest reference RA,pred_xgboost_ra
SRS2821890,2,230879,2000,0,0.0,1.0,0.0008272667107875579,-3.082349201611001,0.0,0.00036261310210077626,0.000193727763736092,0.0,Rare (1e-4 to 1e-3),Shallow zero,0.0,-8.0,1.0,108.0,0.0015856185,0.8126888,0.0057585547,0.060026452,-0.6680137515068054,-0.13077573478221893,-0.0014805819373577833,0.07668012380599976,0.7861943244934082,0.29564034938812256,0.7739984393119812,-0.02809947170317173,0.13422873616218567,-2.755401328613516e-05,-4.972692012786865,1.2383448792188574,-3.734347133568008,XGBoost,0.000193727763736092,0.0006335389470514659,0.0008272667107875579,0.00019372776373609204,0.000193727763736092,Largest positive zero recovery,pred_xgboost_ra
SRS2821968,5,222950,2000,0,0.0,1.0,0.0,-8.0,0.0,0.0,2.1907298809534678e-10,0.0,Reference zero,Shallow zero,0.0,-8.0,1.0,61.0,0.00013022231,0.40785497,0.00025886897,0.001530232,-1.0734338760375977,-0.2124476581811905,-0.0034178991336375475,0.020338676869869232,-0.6044249534606934,-0.07241867482662201,-0.6946617960929871,-0.3353125751018524,-0.04261483624577522,-1.1731890481314622e-05,-4.972692012786865,-3.018405324100968,-7.991097336887833,XGBoost,2.1907298809534678e-10,2.1907298809534678e-10,0.0,-2.1907298809534678e-10,2.1907298809534678e-10,Smallest absolute error,pred_xgboost_ra
SRS2821908,1,44470,2000,705,0.3525,0.0,0.3489468472245005,-0.45724070877582107,0.3525,0.36250098723808716,0.42130798626965593,0.0,Dominant (>=1e-2),Detected in shallow,6.559615,-0.45284086,0.0125,79.0,0.005257806,0.95468277,0.04177827,0.58801854,3.2461702823638916,0.6312128305435181,0.004363563843071461,0.07405272871255875,-0.043432410806417465,0.09850284457206726,0.5718194246292114,-0.01279948465526104,0.024768458679318428,-3.0818198865745217e-05,-4.972692012786865,4.594627419683093,-0.3780645931037725,XGBoost,0.42130798626965593,0.07236113904515545,0.003553152775499502,-0.06880798626965595,0.06880798626965595,Largest absolute error,pred_xgboost_ra
