sample_id,split,subsample_repeat,otu_id,shallow_depth,shallow_count,shallow_ra,log10_shallow_ra,log1p_shallow_count,zero_in_shallow,shallow_rank,shallow_rank_norm,shallow_richness,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,target_reference_ra,target_log10_reference_ra,is_other
SRS2821815,train,1,228499,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,98,0.8672566371681416,112,0.0001817608822251,0.6978851963746223,0.0003217141514532,0.002247963230767,0.0001656127672387835,-3.780879963405377,0
SRS2821815,train,1,34140,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,99,0.8761061946902655,112,0.0001817079210478,0.5075528700906344,0.0007961104657061,0.0098847454880593,0.0004065040650406504,-3.390924423590531,0
SRS2821815,train,1,95651,2000,15,0.0075,-2.124938157549377,2.772588722239781,0,27,0.23893805309734514,112,0.0001803783081447,0.2930513595166163,0.0008334893394399,0.0106651785022244,0.005149051490514906,-2.2882719217614516,0
SRS2821815,train,1,99800,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000178945661611,0.4259818731117825,0.0008085371580639,0.0080197521832563,0.0,-8.0,0
SRS2821815,train,1,32926,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001773518992436,0.4380664652567976,0.0007965439099532,0.008794490282045,0.0,-8.0,0
SRS2821815,train,1,56093,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001767578266293,0.5800604229607251,0.0005492976865476,0.0060017302285343,0.0,-8.0,0
SRS2821815,train,1,220566,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001767500200136,0.6435045317220544,0.0004618708406531,0.0040513958818327,6.0222824450466725e-05,-4.220166771322336,0
SRS2821815,train,1,76593,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001764624664241,0.1812688821752265,0.0012488234248957,0.0125323212945199,0.0,-8.0,0
SRS2821815,train,1,245191,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000175559622431,0.3836858006042296,0.0005020352225871,0.0041588293154325,0.0,-8.0,0
SRS2821815,train,1,22066,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001751904965525,0.6555891238670695,0.0005757875300828,0.0056232427366447,0.0,-8.0,0
SRS2821815,train,1,211915,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,100,0.8849557522123894,112,0.0001747091142091,0.6314199395770392,0.000263576731316,0.0017431061580225,0.0002408912978018669,-3.6181608603309585,0
SRS2821815,train,1,199426,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001735186880566,0.5649546827794562,0.00097345698815,0.0138866404043674,6.0222824450466725e-05,-4.220166771322336,0
SRS2821815,train,1,203988,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000170352354492,0.7673716012084593,0.0003123772092336,0.0027767154947375,0.00034628124059018367,-3.460558493756518,0
SRS2821815,train,1,192431,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,101,0.8938053097345132,112,0.0001661506473655,0.6978851963746223,0.0002586186625329,0.0016578491844844,0.0003161698283649503,-3.5000658406316276,0
SRS2821815,train,1,102973,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001642302972569,0.4169184290030212,0.0008348129737885,0.0090578035750596,0.0,-8.0,0
SRS2821815,train,1,48953,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001640450960718,0.3685800604229607,0.0008583597557412,0.0113734962361935,0.0,-8.0,0
SRS2821815,train,1,105187,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,102,0.9026548672566371,112,0.0001624986327603,0.4682779456193353,0.0003509882962304,0.0034896663758611,0.0008581752484191509,-3.0664189549457657,0
SRS2821815,train,1,254595,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,103,0.911504424778761,112,0.0001620413678883,0.676737160120846,0.0009144996576869,0.0118230026949491,3.0111412225233363e-05,-4.521124670344903,0
SRS2821815,train,1,257397,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000157080682454,0.1903323262839879,0.0016443494252495,0.0237303171434907,0.0,-8.0,0
SRS2821815,train,1,224005,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001551267007643,0.4078549848942598,0.000402133699931,0.0033242490491449,0.0,-8.0,0
SRS2821815,train,1,11812,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001526281800365,0.6344410876132931,0.0002237922471187,0.0014181122617241,0.0,-8.0,0
SRS2821815,train,1,133193,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000151765716712,0.3776435045317221,0.0005627595383252,0.005200743681222,0.0,-8.0,0
SRS2821815,train,1,81893,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001459665581349,0.120845921450151,0.0012360107848366,0.0145619927815909,9.03342366757001e-05,-4.044099547140409,0
SRS2821815,train,1,7129,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001456493903082,0.4773413897280967,0.000590290679913,0.0063272737341991,3.0111412225233363e-05,-4.521124670344903,0
SRS2821815,train,1,189462,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000144266233978,0.8700906344410876,0.0001666767569086,0.0009350448719903,1.5055706112616681e-05,-4.822010508622122,0
SRS2821815,train,1,27862,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,104,0.9203539823008849,112,0.0001436421886614,0.6586102719033232,0.00025194628811,0.0024388528011631,0.0012496236073471845,-2.90321730349785,0
SRS2821815,train,1,124068,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001421891306851,0.5498489425981873,0.0007593415122119,0.0115510257415392,0.00013550135501355014,-3.8680243120728983,0
SRS2821815,train,1,97979,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001398356969865,0.4410876132930513,0.0006051541152007,0.0063766505803793,0.0,-8.0,0
SRS2821815,train,1,129390,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001395612755736,0.6374622356495468,0.0002292280571613,0.001612178145685,7.527853056308341e-05,-4.123271179078913,0
SRS2821815,train,1,78621,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001351882838644,0.56797583081571,0.0003541799624757,0.0035969250677165,0.0,-8.0,0
SRS2821815,train,1,109535,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,105,0.9292035398230089,112,0.0001350972424725,0.6555891238670695,0.0003035108955426,0.0026359666534339,0.00012044564890093345,-3.9191728284678087,0
SRS2821815,train,1,10583,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001344425582233,0.8036253776435045,0.0001845876318963,0.0013976497416186,0.0,-8.0,0
SRS2821815,train,1,167627,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,67,0.5929203539823009,112,0.0001335269902142,0.4984894259818731,0.0003405113350322,0.0044830972974685,0.0015808491418247517,-2.801106824978309,0
SRS2821815,train,1,221529,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001303293645103,0.540785498489426,0.0005200551937006,0.0077908798915278,0.00027100271002710027,-3.567010340988341,0
SRS2821815,train,1,222950,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,106,0.9380530973451328,112,0.0001302223109175,0.4078549848942598,0.0002588689807413,0.0015302319752524,0.0002408912978018669,-3.6181608603309585,0
SRS2821815,train,1,195764,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001301952160432,0.4924471299093655,0.0003983852515715,0.0037754845205134,0.0006925624811803673,-3.1595347687913935,0
SRS2821815,train,1,6864,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001286923847759,0.2930513595166163,0.0003793532834035,0.0027095443465216,0.0,-8.0,0
SRS2821815,train,1,49520,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001272439773504,0.6435045317220544,0.0002923513138287,0.0022742821219237,0.0,-8.0,0
SRS2821815,train,1,26279,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001259579970962,0.7341389728096677,0.0002536241438473,0.0020910723511033,0.0,-8.0,0
SRS2821815,train,1,25843,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001249783468448,0.5498489425981873,0.000523071750498,0.0060368482947863,0.0,-8.0,0
SRS2821815,train,1,130514,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001230289830458,0.2477341389728096,0.0007161303787485,0.0092754128867178,0.0,-8.0,0
SRS2821815,train,1,187492,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000122105156686,0.6012084592145015,0.0004162651301673,0.0043488001265105,0.0,-8.0,0
SRS2821815,train,1,189417,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,107,0.9469026548672567,112,0.0001201573041043,0.4954682779456193,0.0002157882329578,0.0018350831804097,0.0005871725383920506,-3.23122686792975,0
SRS2821815,train,1,13412,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001192653093949,0.6314199395770392,0.0002055490973112,0.0013978894293702,0.00045167118337850043,-3.345168001369314,0
SRS2821815,train,1,146804,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001188064407762,0.6978851963746223,0.0004070488323287,0.0048127845396264,0.0,-8.0,0
SRS2821815,train,1,9456,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001179264307797,0.6918429003021148,0.000235178802523,0.0014995104903771,7.527853056308341e-05,-4.123271179078913,0
SRS2821815,train,1,184673,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.00011717566168,0.1389728096676737,0.000872086686013,0.011156369403792,0.0,-8.0,0
SRS2821815,train,1,67192,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000115056693052,0.7643504531722054,0.0002700851744775,0.0031180160046139,0.0,-8.0,0
SRS2821815,train,1,146247,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001146733348428,0.2326283987915408,0.0012743383610444,0.0179798771723507,0.0,-8.0,0
SRS2821815,train,1,11043,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001143891157707,0.7250755287009063,0.0002701224473978,0.0030135610246107,4.516711833785005e-05,-4.345081474386954,0
SRS2821815,train,1,199575,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001143429993714,0.4924471299093655,0.0002563418207853,0.0022802062550203,0.0006775067750677507,-3.1690799473477766,0
SRS2821815,train,1,126671,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001140043204922,0.4078549848942598,0.0002326078122437,0.0014798853976748,3.0111412225233363e-05,-4.521124670344903,0
SRS2821815,train,1,101376,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001135617528898,0.5166163141993958,0.0002474908020033,0.0018333566140522,0.0,-8.0,0
SRS2821815,train,1,254096,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,108,0.9557522123893806,112,0.0001131985710846,0.7824773413897281,0.000154892951407,0.0012609024583249,0.0002408912978018669,-3.6181608603309585,0
SRS2821815,train,1,210905,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,109,0.9646017699115044,112,0.0001127898579517,0.6163141993957704,0.0003650980735082,0.0045757583212379,7.527853056308341e-05,-4.123271179078913,0
SRS2821815,train,1,29321,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,110,0.9734513274336283,112,0.0001117400921432,0.6132930513595166,0.000315810437811,0.0026350203970097,0.00013550135501355014,-3.8680243120728983,0
SRS2821815,train,1,134697,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001091426857457,0.6404833836858006,0.0001658213618932,0.0012700182758727,0.00012044564890093345,-3.9191728284678087,0
SRS2821815,train,1,246206,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001089758255946,0.4078549848942598,0.0003131337088583,0.0027118291859317,0.0,-8.0,0
SRS2821815,train,1,139050,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001089244535117,0.1691842900302115,0.001067666733689,0.0138131871554489,0.0,-8.0,0
SRS2821815,train,1,258891,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.000107908434255,0.3867069486404834,0.0002697226814888,0.0033856750919385,7.527853056308341e-05,-4.123271179078913,0
SRS2821815,train,1,192010,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001064825300455,0.256797583081571,0.0005788911368133,0.0075629471336987,0.0,-8.0,0
SRS2821815,train,1,191749,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001062974245615,0.8187311178247734,0.0002066550637179,0.0019332343701453,1.5055706112616681e-05,-4.822010508622122,0
SRS2821815,train,1,165765,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001056990883449,0.3504531722054381,0.0004035277101384,0.0037950105907272,0.0,-8.0,0
SRS2821815,train,1,5378,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,80,0.7079646017699115,112,0.0001039061921997,0.622356495468278,0.0002665073499698,0.0020611394163964,0.0005269497139415839,-3.278222585321866,0
SRS2821815,train,1,115945,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,111,0.9823008849557522,112,0.0001019020959913,0.323262839879154,0.0005275610439181,0.0084483882856575,7.527853056308341e-05,-4.123271179078913,0
SRS2821815,train,1,157715,2000,0,0.0,-8.0,0.0,1,113,1.0,112,0.0001010808006741,0.649546827794562,0.0001938458467837,0.0015460217547346,0.0002559470039144836,-3.591832982074686,0
SRS2821815,train,1,71581,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.826839780148766e-05,0.3474320241691843,0.0009270886668867,0.0159958271755194,0.00037639265281541704,-3.424347324407806,0
SRS2821815,train,1,192138,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.820938868897828e-05,0.2145015105740181,0.0008801074141266,0.0145934271204249,0.0,-8.0,0
SRS2821815,train,1,132485,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.724252693523532e-05,0.2900302114803625,0.0008348412603537,0.0125849484017115,0.0,-8.0,0
SRS2821815,train,1,104764,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.689319096269868e-05,0.4803625377643504,0.0002297790698406,0.0028278330976805,0.0,-8.0,0
SRS2821815,train,1,242184,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.63017598108355e-05,0.0604229607250755,0.0006551812552206,0.007508777867084,0.0,-8.0,0
SRS2821815,train,1,58395,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.57806540644809e-05,0.4954682779456193,0.0001603293360734,0.0011976967370441,0.0,-8.0,0
SRS2821815,train,1,17010,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.520266271709308e-05,0.6374622356495468,0.0003057379082311,0.0042091459029569,0.0,-8.0,0
SRS2821815,train,1,227167,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,68,0.6017699115044248,112,9.329050595008692e-05,0.4501510574018127,0.0003371612194061,0.0045480240505678,0.0010538994278831678,-2.9771967104334474,0
SRS2821815,train,1,173600,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.312937612474514e-05,0.3987915407854985,0.0005501637146222,0.0096616509719024,0.0,-8.0,0
SRS2821815,train,1,125856,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.291528843565942e-05,0.4803625377643504,0.0001910951586597,0.0019680332542441,0.0004366154772658838,-3.3598909266361145,0
SRS2821815,train,1,218143,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.228278884876532e-05,0.4531722054380664,0.0002144436267838,0.0022014309301045,0.0,-8.0,0
SRS2821815,train,1,99344,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.211405798961762e-05,0.6283987915407855,0.0001054085651696,0.000696605732391,0.00028605841613971693,-3.543530088554114,0
SRS2821815,train,1,85004,2000,0,0.0,-8.0,0.0,1,113,1.0,112,9.131132852482518e-05,0.3202416918429003,0.0003042877678292,0.0035720508799442,9.03342366757001e-05,-4.044099547140409,0
SRS2821815,train,1,175420,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.94796937280873e-05,0.4501510574018127,0.000282274304335,0.0032393120747838,0.0,-8.0,0
SRS2821815,train,1,97600,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.888311433962733e-05,0.3293051359516616,0.0007071380654044,0.0117625823531181,0.0,-8.0,0
SRS2821815,train,1,80933,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.703333793014278e-05,0.5347432024169184,0.0001600314615887,0.0009555506968231,0.0,-8.0,0
SRS2821815,train,1,162670,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.661240651011095e-05,0.2507552870090634,0.0004224098442853,0.0052573383681388,0.0,-8.0,0
SRS2821815,train,1,153652,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.583950427188783e-05,0.2870090634441087,0.0003377653800809,0.0035551224441917,0.0,-8.0,0
SRS2821815,train,1,180216,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.46098108355739e-05,0.4682779456193353,0.0001980883581805,0.0011838795073745,0.0,-8.0,0
SRS2821815,train,1,258129,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.449452780938014e-05,0.2447129909365558,0.0004043438129545,0.0047410347584001,0.0,-8.0,0
SRS2821815,train,1,232457,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.391437579752134e-05,0.4380664652567976,0.0001503158490189,0.0009858625280767,0.0,-8.0,0
SRS2821815,train,1,155391,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,112,0.9911504424778761,112,8.242509762519506e-05,0.3897280966767371,0.0003714736687704,0.003861107028818,0.0008130081300813008,-3.0898997696501223,0
SRS2821815,train,1,255987,2000,0,0.0,-8.0,0.0,1,113,1.0,112,8.147383137180004e-05,0.3564954682779456,0.0001946192978718,0.0021648749046717,0.0,-8.0,0
SRS2821815,train,1,OTHER,2000,29,0.0145,-1.8386316982516926,3.4011973816621555,0,16,0.1415929203539823,112,0.0099606664462055,1.0,0.0124531588121896,0.1251012674768064,0.016019271303824148,-1.7953569721959077,1
SRS2821815,train,2,227739,2000,53,0.0265,-1.576753962178513,3.9889840465642745,0,11,0.10377358490566038,105,0.1169303890828114,1.0,0.1254584030269547,0.4966737721569693,0.024706413730803976,-1.6071901144272278,0
SRS2821815,train,2,61324,2000,272,0.136,-0.8664610596963659,5.60947179518496,0,1,0.009433962264150943,105,0.1107971284027013,1.0,0.0456910493842695,0.4001604357096113,0.12646793134598014,-0.898019550860201,0
SRS2821815,train,2,103181,2000,204,0.102,-0.9913997856601942,5.3230099791384085,0,3,0.02830188679245283,105,0.0762453372659705,1.0,0.0454332528433432,0.2032411595799079,0.10918398072869617,-0.9618410360625053,0
SRS2821815,train,2,118090,2000,238,0.119,-0.9244530021121362,5.476463551931511,0,2,0.018867924528301886,105,0.0508609229361784,0.9577039274924471,0.0607665946530233,0.2486033124478452,0.12381812707015959,-0.9072157345359735,0
SRS2821815,train,2,107380,2000,131,0.0655,-1.183758633703721,4.882801922586371,0,4,0.03773584905660377,105,0.0508376987846189,1.0,0.0351877551589789,0.1372038107645957,0.07074676302318579,-1.1502933648522313,0
SRS2821815,train,2,142355,2000,109,0.0545,-1.263603418036304,4.700480365792417,0,5,0.04716981132075472,105,0.0460576524661746,1.0,0.0378787180399688,0.1573756043186914,0.04560373381511593,-1.340999502697301,0
SRS2821815,train,2,171064,2000,27,0.0135,-1.8696659098054969,3.332204510175204,0,16,0.1509433962264151,105,0.0428606072847681,1.0,0.0379764302846811,0.1588800387702938,0.016726889491117135,-1.776584552683057,0
SRS2821815,train,2,150579,2000,78,0.039,-1.4089352816159555,4.3694478524670215,0,6,0.05660377358490566,105,0.0347292398971269,1.0,0.0653841817978855,0.4151791165050914,0.037308039747064134,-1.4281974528145913,0
SRS2821815,train,2,6794,2000,17,0.0085,-2.070580563351323,2.8903717578961645,0,21,0.19811320754716982,105,0.0343481275500017,1.0,0.0361066054078862,0.1761113870036234,0.009545317675398976,-2.020209158399177,0
SRS2821815,train,2,58120,2000,23,0.0115,-1.939301781999177,3.1780538303479458,0,19,0.1792452830188679,105,0.0331338683761734,1.0,0.0247564773189989,0.1252526685343452,0.014498644986449864,-1.8386722845965076,0
SRS2821815,train,2,250156,2000,10,0.005,-2.301029127075886,2.3978952727983707,0,33,0.3113207547169811,105,0.0283892602614295,1.0,0.0274002687416961,0.1486032587152901,0.00685034628124059,-2.1642868406312226,0
SRS2821815,train,2,14807,2000,55,0.0275,-1.5606671482444998,4.02535169073515,0,10,0.09433962264150944,105,0.0282444378465975,1.0,0.0151177018539326,0.0872868217054263,0.023908461306835292,-1.6214481915224637,0
SRS2821815,train,2,58093,2000,9,0.0045,-2.34678652112688,2.302585092994046,0,36,0.33962264150943394,105,0.0249198567100263,0.9879154078549848,0.0345582222290967,0.1932584963636644,0.0034778681120144535,-2.4586856426343773,0
SRS2821815,train,2,206672,2000,16,0.008,-2.0969094701402935,2.833213344056216,0,23,0.2169811320754717,105,0.0211873881819857,1.0,0.017154727220551,0.0839411174305787,0.008837699488105992,-2.053660278603795,0
SRS2821815,train,2,127050,2000,59,0.0295,-1.5301778368033936,4.0943445622221,0,9,0.08490566037735849,105,0.0200842755540336,0.9909365558912386,0.0161840768232662,0.0698131760078662,0.030066245106895515,-1.5219206619458217,0
SRS2821815,train,2,64509,2000,26,0.013,-1.8860563136206134,3.295836866004329,0,17,0.16037735849056603,105,0.0162574048196209,1.0,0.0103154525058086,0.0673126938563199,0.014980427582053599,-1.8244755006088031,0
SRS2821815,train,2,106489,2000,52,0.026,-1.585026484992875,3.970291913552122,0,12,0.11320754716981132,105,0.0150674783267538,0.9577039274924471,0.0192341150904138,0.083497235313764,0.028244504667268897,-1.5490658834568773,0
SRS2821815,train,2,197525,2000,70,0.035,-1.4559318315656042,4.2626798770413155,0,7,0.0660377358490566,105,0.0149063691471301,0.9818731117824774,0.015211866148449,0.0666564299424184,0.02616681722372779,-1.582248933178292,0
SRS2821815,train,2,28602,2000,35,0.0175,-1.756961703145501,3.58351893845611,0,13,0.12264150943396226,105,0.0147755809298305,1.0,0.0135068994825057,0.0547245191861005,0.017479674796747967,-1.7574664030670204,0
SRS2821815,train,2,174794,2000,11,0.0055,-2.2596365208801434,2.4849066497880004,0,29,0.27358490566037735,105,0.0104154239974921,1.0,0.0056196577058383,0.0278447048516044,0.003462812405901837,-2.4605697810796503,0
SRS2821815,train,2,83222,2000,31,0.0155,-1.8096680216398107,3.4657359027997265,0,14,0.1320754716981132,105,0.0085439657592128,0.9093655589123868,0.009528083363703,0.034005753453848,0.01288768443239988,-1.8898247696012378,0
SRS2821815,train,2,127774,2000,0,0.0,-8.0,0.0,1,106,1.0,105,0.0075133189338517,0.7522658610271903,0.0512745078912388,0.5322550451158785,0.00015055706112616682,-3.8222700263808065,0
SRS2821815,train,2,33751,2000,0,0.0,-8.0,0.0,1,106,1.0,105,0.0072486117675203,0.9335347432024168,0.0167324478370842,0.1843301919655045,0.00037639265281541704,-3.424347324407806,0
SRS2821815,train,2,98439,2000,5,0.0025,-2.6020582541535093,1.791759469228055,0,48,0.4528301886792453,105,0.0065047222029195,0.9758308157099698,0.0132185968752778,0.1297128474098282,0.002363745859680819,-2.626397381542402,0
SRS2821815,train,2,234685,2000,10,0.005,-2.301029127075886,2.3978952727983707,0,34,0.32075471698113206,105,0.0061821605630215,0.9969788519637462,0.0044051631371701,0.0223335404762265,0.005149051490514906,-2.2882719217614516,0
SRS2821815,train,2,21282,2000,5,0.0025,-2.6020582541535093,1.791759469228055,0,49,0.46226415094339623,105,0.0059784422652986,1.0,0.0098200487478248,0.0630847447429379,0.0018819632640770852,-2.725386550593282,0
SRS2821815,train,2,44470,2000,11,0.0055,-2.2596365208801434,2.4849066497880004,0,30,0.2830188679245283,105,0.0052578059728448,0.9546827794561934,0.0417782686220673,0.5880185523360106,0.00626317374284854,-2.203204847226574,0
SRS2821815,train,2,42738,2000,18,0.009,-2.045757008011519,2.9444389791664403,0,20,0.18867924528301888,105,0.004662586966442,0.9939577039274924,0.003631630128436,0.0198352032752053,0.008265582655826558,-2.082726001387465,0
SRS2821815,train,2,117182,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,65,0.6132075471698113,105,0.0040717053952754,0.9879154078549848,0.0052564785415141,0.0258350951374207,0.0025594700391448357,-2.59184825307332,0
SRS2821815,train,2,136781,2000,68,0.034,-1.4685209552240925,4.23410650459726,0,8,0.07547169811320754,105,0.0039380646990787,0.8549848942598187,0.0100362619302994,0.076233483413272,0.03857271906052394,-1.4137196332626147,0
SRS2821815,train,2,62872,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,78,0.7358490566037735,105,0.0038796188624384,0.8398791540785498,0.004543477046185,0.0208477446747608,0.0019572417946401685,-2.7083533000504683,0
SRS2821815,train,2,21519,2000,7,0.0035,-2.45593071481012,2.0794415416798357,0,41,0.3867924528301887,105,0.0037110457057562,0.9909365558912386,0.0037973841082382,0.0427330401557205,0.004576934658235471,-2.3394243387783504,0
SRS2821815,train,2,194712,2000,16,0.008,-2.0969094701402935,2.833213344056216,0,24,0.22641509433962265,105,0.0037103535847312,0.8882175226586103,0.0044906996230922,0.0207939263597025,0.005465221318879856,-2.2623914515757555,0
SRS2821815,train,2,149360,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,66,0.6226415094339622,105,0.0036443757842617,0.9818731117824774,0.0039649076588021,0.0222320688924422,0.0006473953628425174,-3.1888237073998247,0
SRS2821815,train,2,258109,2000,13,0.0065,-2.1870859752123017,2.6390573296152584,0,25,0.2358490566037736,105,0.0034453676064137,0.8066465256797583,0.0276611420822812,0.4874151893193258,0.005359831376091539,-2.270848063013857,0
SRS2821815,train,2,32169,2000,13,0.0065,-2.1870859752123017,2.6390573296152584,0,26,0.24528301886792453,105,0.0033968085870039,0.6797583081570997,0.0050051107396281,0.0338869929858583,0.008958145137006926,-2.0477814207300624,0
SRS2821815,train,2,149885,2000,0,0.0,-8.0,0.0,1,106,1.0,105,0.0033318743847791,0.8036253776435045,0.0066789277969529,0.0332623271406621,0.00013550135501355014,-3.8680243120728983,0
SRS2821815,train,2,233398,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,55,0.5188679245283019,105,0.0032046452428914,0.9969788519637462,0.0028195239268681,0.0189130815480707,0.001746461909063535,-2.7578383953322665,0
SRS2821815,train,2,221734,2000,7,0.0035,-2.45593071481012,2.0794415416798357,0,42,0.39622641509433965,105,0.0030966779944453,0.918429003021148,0.0027621652547779,0.0110080600640388,0.005570611261668172,-2.254096367578788,0
SRS2821815,train,2,241177,2000,5,0.0025,-2.6020582541535093,1.791759469228055,0,50,0.4716981132075472,105,0.0029685269290342,0.9335347432024168,0.0031146028855435,0.0179944418712366,0.002047576031315869,-2.6887578418797187,0
SRS2821815,train,2,179894,2000,7,0.0035,-2.45593071481012,2.0794415416798357,0,43,0.4056603773584906,105,0.0028559606616153,0.945619335347432,0.0054562823596549,0.0416314345372655,0.001972297500752785,-2.7050253736397045,0
SRS2821815,train,2,250171,2000,2,0.001,-2.9999956570768957,1.0986122886681098,0,67,0.6320754716981132,105,0.0027770875829705,0.9274924471299094,0.0083625122879893,0.0924635205744878,0.0015356820234869015,-2.8136958714861775,0
SRS2821815,train,2,39556,2000,6,0.003,-2.5228772976344773,1.9459101490553132,0,46,0.4339622641509434,105,0.002650490784274,0.9697885196374624,0.0033855517402475,0.0258565717929554,0.0032520325203252032,-2.487843784657957,0
SRS2821815,train,2,23619,2000,1,0.0005,-3.3010213098612007,0.6931471805599453,0,79,0.7452830188679245,105,0.0025486935604901,0.8972809667673716,0.0049754811867641,0.0248112189859762,3.0111412225233363e-05,-4.521124670344903,0
SRS2821815,train,2,87310,2000,3,0.0015,-2.8239058456574235,1.3862943611198906,0,56,0.5283018867924528,105,0.0025290292004633,0.9909365558912386,0.0034345239529555,0.03014327231938,0.0024239686841312858,-2.6154712035671634,0
