otu_id,otu_mean_ra_train,otu_prevalence_train,otu_std_ra_train,otu_max_ra_train,is_other
9456,0.00011792643077977669,0.6918429003021148,0.0002351788025230572,0.0014995104903771084,0
184673,0.0001171756616800643,0.13897280966767372,0.0008720866860130322,0.011156369403792084,0
67192,0.00011505669305201814,0.7643504531722054,0.0002700851744775991,0.003118016004613943,0
146247,0.00011467333484283996,0.2326283987915408,0.001274338361044431,0.017979877172350712,0
11043,0.00011438911577075014,0.7250755287009063,0.00027012244739780096,0.0030135610246107484,0
199575,0.00011434299937143795,0.49244712990936557,0.00025634182078535726,0.0022802062550203407,0
126671,0.00011400432049220042,0.4078549848942598,0.00023260781224379367,0.0014798853976748041,0
101376,0.00011356175288986621,0.5166163141993958,0.0002474908020033846,0.001833356614052242,0
254096,0.00011319857108462274,0.7824773413897281,0.00015489295140704213,0.0012609024583249999,0
210905,0.0001127898579517209,0.6163141993957704,0.00036509807350824615,0.004575758321237915,0
29321,0.00011174009214327269,0.6132930513595166,0.0003158104378110187,0.00263502039700974,0
134697,0.00010914268574577166,0.6404833836858006,0.00016582136189324616,0.0012700182758727504,0
246206,0.00010897582559466513,0.4078549848942598,0.0003131337088583261,0.002711829185931737,0
139050,0.00010892445351171392,0.1691842900302115,0.0010676667336890484,0.013813187155448967,0
258891,0.00010790843425503585,0.3867069486404834,0.0002697226814888089,0.0033856750919385907,0
192010,0.00010648253004555729,0.256797583081571,0.0005788911368133891,0.0075629471336987825,0
191749,0.00010629742456157748,0.8187311178247734,0.00020665506371793585,0.0019332343701453378,0
165765,0.00010569908834491766,0.3504531722054381,0.0004035277101384755,0.00379501059072723,0
5378,0.00010390619219977086,0.622356495468278,0.00026650734996986914,0.00206113941639648,0
115945,0.00010190209599133798,0.32326283987915405,0.0005275610439181363,0.008448388285657586,0
157715,0.00010108080067415105,0.649546827794562,0.00019384584678378136,0.0015460217547346917,0
71581,9.826839780148766e-05,0.3474320241691843,0.0009270886668867245,0.01599582717551943,0
192138,9.820938868897828e-05,0.21450151057401812,0.0008801074141266811,0.01459342712042496,0
132485,9.724252693523532e-05,0.29003021148036257,0.0008348412603537901,0.012584948401711553,0
104764,9.689319096269867e-05,0.48036253776435045,0.00022977906984066282,0.002827833097680575,0
242184,9.63017598108355e-05,0.06042296072507553,0.0006551812552206117,0.007508777867084056,0
58395,9.57806540644809e-05,0.4954682779456193,0.00016032933607345283,0.0011976967370441458,0
17010,9.520266271709309e-05,0.6374622356495468,0.00030573790823114534,0.0042091459029569775,0
227167,9.329050595008693e-05,0.4501510574018127,0.0003371612194061274,0.004548024050567861,0
173600,9.312937612474514e-05,0.3987915407854985,0.000550163714622264,0.00966165097190242,0
125856,9.291528843565942e-05,0.48036253776435045,0.00019109515865974486,0.0019680332542441467,0
218143,9.228278884876533e-05,0.45317220543806647,0.0002144436267838885,0.002201430930104568,0
99344,9.211405798961762e-05,0.6283987915407855,0.00010540856516967653,0.000696605732391043,0
85004,9.131132852482518e-05,0.3202416918429003,0.0003042877678292314,0.003572050879944241,0
175420,8.94796937280873e-05,0.4501510574018127,0.0002822743043350349,0.0032393120747838955,0
97600,8.888311433962733e-05,0.3293051359516616,0.00070713806540445,0.011762582353118138,0
80933,8.703333793014278e-05,0.5347432024169184,0.000160031461588715,0.0009555506968231989,0
162670,8.661240651011095e-05,0.25075528700906347,0.0004224098442853449,0.005257338368138861,0
153652,8.583950427188783e-05,0.28700906344410876,0.0003377653800809702,0.003555122444191796,0
180216,8.46098108355739e-05,0.46827794561933533,0.00019808835818056856,0.0011838795073745828,0
258129,8.449452780938014e-05,0.24471299093655588,0.0004043438129545043,0.004741034758400177,0
232457,8.391437579752134e-05,0.4380664652567976,0.00015031584901891798,0.000985862528076755,0
155391,8.242509762519506e-05,0.38972809667673713,0.0003714736687704621,0.0038611070288180204,0
255987,8.147383137180004e-05,0.3564954682779456,0.00019461929787182707,0.0021648749046717015,0
OTHER,0.009960666446205548,1.0,0.0124531588121896,0.12510126747680647,1
