split,method,sample_id,subsample_repeat,shallow_depth,number_of_components,composition_MAE_RA,composition_RMSE_RA,composition_Spearman,Bray_Curtis,Jensen_Shannon_distance,RAD_MAE_RA_specific,RAD_RMSE_RA_specific,RAD_MAE_log10_RA_specific,RAD_RMSE_log10_RA_specific,RAD_Spearman_specific,RAD_head_MAE_log10,RAD_middle_MAE_log10,RAD_tail_MAE_log10,Top1_cumulative_error,Top5_cumulative_error,Top10_cumulative_error,true_Shannon_specific,predicted_Shannon_specific,Shannon_absolute_error,true_Simpson_specific,predicted_Simpson_specific,Simpson_absolute_error,true_richness_1read_specific,predicted_richness_1read_specific,richness_1read_absolute_error
train,Raw shallow RA,SRS2822090,3,2000,255,0.00047365103924450235,0.0014245451159405366,0.8047745624789022,0.06039050750367405,0.12266647371608644,0.00033466674382594925,0.0013113654667625705,1.2213051740745027,2.1608354133131913,0.8816252304231684,0.024307912658382374,1.2693301697279245,1.3007234015856797,0.0158646108949341,0.009379698912609147,0.018868436854425186,3.043007464926669,2.958701396940017,0.08430606798665208,0.9076858419054102,0.9011311650482715,0.00655467685713873,70,95,25
train,Raw shallow RA,SRS2822090,4,2000,255,0.000503373156473411,0.0013584721526912903,0.8099857691034796,0.0641800774503599,0.13229940376319005,0.00033889465379586295,0.0012290594963807922,1.376992146569091,2.3211866648933204,0.8564178363348217,0.034373625655713995,1.6150638253828378,1.3007234015856797,0.01120352940992847,7.362014804335182e-06,0.013314190130182757,3.043007464926669,3.02139216132536,0.021615303601309144,0.9076858419054102,0.9056498394735262,0.0020360024318840653,70,86,16
train,Raw shallow RA,SRS2822090,5,2000,255,0.00044785966134450455,0.001050436601851934,0.8073146311511152,0.05710210682142433,0.1224078678307696,0.00027110614885382615,0.0008329111076725122,1.3202553177748837,2.268222483077203,0.8653246166437516,0.031885665703879996,1.488933904028848,1.3007234015856797,0.003601519975928752,0.001371585452729085,0.003581318897476482,3.043007464926669,3.0047582606654104,0.03824920426125855,0.9076858419054102,0.9085570292007462,0.0008711872953359734,70,89,19
train,Raw shallow RA,SRS2822193,1,2000,255,0.0005013350043418654,0.0014463363718524227,0.8747505146037857,0.06392021305358785,0.1074659542581498,0.0003656957599024676,0.0013099953656997487,0.9423365567006335,1.892592401432363,0.9040724604786159,0.030928142847042286,1.0658693768863852,0.9247426029913499,0.010111806615096919,0.008638224986371068,0.005935080320501274,3.288715919999871,3.2982615610101496,0.009545641010278771,0.932122852134323,0.933096824918019,0.0009739727836960421,85,100,15
train,Raw shallow RA,SRS2822193,2,2000,255,0.00046464661244371194,0.001164828437482772,0.8710901280958002,0.059242443086573275,0.1091669808178908,0.00026783747876621856,0.0008913340558943212,0.9567543179662522,1.9129978732589714,0.9015056143651026,0.025571642479718402,1.09860398974816,0.9247426029913499,0.004822188123657506,0.0033340450994900905,0.004938774316608163,3.288715919999871,3.2800208968889155,0.008695023110955269,0.932122852134323,0.9323773084379146,0.0002544563035915548,85,99,14
train,Raw shallow RA,SRS2822193,3,2000,255,0.0005506004921841121,0.0014311520032861751,0.854234788022843,0.07020156275347429,0.12252549662944547,0.0003595389436547122,0.001235098500514898,1.028630425776589,1.9947734984747336,0.8907854827789543,0.03657290030045181,1.2574944724863713,0.9247426029913499,0.01207553403722253,0.019013102883810973,0.0025040752315048653,3.288715919999871,3.256888686165306,0.03182723383456487,0.932122852134323,0.9344251462898917,0.002302294155568707,85,95,10
train,Raw shallow RA,SRS2822193,4,2000,255,0.0005203270341825152,0.0013724092847030647,0.8756208218017832,0.0663416968582707,0.11117528113295112,0.00031224521935489775,0.0011505350342482007,0.8580555885416358,1.788045097379122,0.9157531658962309,0.02503507107670024,0.8787574823304996,0.9247426029913499,0.007945244018143949,0.01645669439771963,0.004108065615061829,3.288715919999871,3.310144231665036,0.021428311665165012,0.932122852134323,0.9355755787964537,0.0034527266621307007,85,105,20
train,Raw shallow RA,SRS2822193,5,2000,255,0.0004904955028028623,0.001261035685522502,0.8590308667380261,0.06253817660736494,0.11736726879630235,0.0002637650141267987,0.0010041021129334664,0.9709365928179868,1.9333892224560694,0.8988642822979903,0.022917424891850276,1.1305057673006418,0.9247426029913499,0.004591438876266812,0.003971231570385592,0.009165964447737318,3.288715919999871,3.23566742172477,0.05304849827510072,0.932122852134323,0.93103940224129,0.001083449893032995,85,98,13
train,Raw shallow RA,SRS2822093,1,2000,255,0.00043262064319398634,0.0011209049635019003,0.834512471085448,0.055159132007233255,0.11499202528761965,0.0002456166585905907,0.0008103033228995377,1.3231807628944798,2.217254409316334,0.8750870336222691,0.02614279495340586,1.264424240607822,1.5086905040276524,0.005626564083998031,0.017516610994141146,0.009554669726138054,3.13858641910219,3.0812044699795145,0.05738194912267547,0.9233491535079172,0.9199737380369183,0.0033754154709989548,72,94,22
train,Raw shallow RA,SRS2822093,2,2000,255,0.00046149621592659576,0.001250076500972678,0.8273903978465807,0.05884076753064096,0.116182942330849,0.00026304557039637694,0.0009702994648648806,1.274895466570066,2.164584211713047,0.8829716043476066,0.027853974472396015,1.1566460774486296,1.5086905040276524,0.004629651535894036,0.016086955681128723,0.007562638871229765,3.13858641910219,3.1598340318836033,0.021247612781413405,0.9233491535079172,0.9270142761668031,0.0036651226588858554,72,97,25
train,Raw shallow RA,SRS2822093,3,2000,255,0.0005071824510394875,0.0015654945858781452,0.8147667032184962,0.06466576250753465,0.11851760612579848,0.0003493955015318317,0.001275192803337605,1.374951473899246,2.2700044601395244,0.8668246367500813,0.033594502744531345,1.3789232616071734,1.5086905040276524,0.013259511993419765,0.009309011835659686,0.004409211076971675,3.13858641910219,3.116410482642394,0.022175936459795764,0.9233491535079172,0.92477804268257,0.001428889174652781,72,91,19
train,Raw shallow RA,SRS2822093,4,2000,255,0.00047745826882088975,0.0013637585365356057,0.8320635747472684,0.06087592927466344,0.11295741811156776,0.00030885620960764953,0.0011228207066813832,1.2908902760114687,2.182028241644086,0.8802262671394622,0.027737104912427663,1.192296962557365,1.5086905040276524,0.00327021493382057,0.01813144821538748,0.013834408461581349,3.13858641910219,3.1554216264847454,0.016835207382555506,0.9233491535079172,0.9266388066831573,0.0032896531752401037,72,96,24
train,Raw shallow RA,SRS2822093,5,2000,255,0.0004235412308383269,0.0011903181443424853,0.8070106651168258,0.054001506931886684,0.11865051846463696,0.0002760660441431687,0.0009707938717483832,1.3584326459619873,2.252617238450582,0.8697267409625318,0.019772617320267513,1.3436943336637674,1.5086905040276524,0.004512682332672102,0.014811275288658443,0.011726800597773868,3.13858641910219,3.149714012411046,0.011127593308855932,0.9233491535079172,0.9260892461724901,0.0027400926645728685,72,92,20
train,Raw shallow RA,SRS2822369,1,2000,255,0.0006161333528575322,0.0013232478108342444,0.8343384900998138,0.07855700248933535,0.13345649875913243,0.00036308609946136437,0.0010541620941489141,1.4736171188146738,2.3693562239130257,0.9100893637854434,0.03837299965764832,0.6551220253828139,2.355244002281393,0.0045400757109692325,0.007228420362889676,0.01430792637813949,3.4722309947861802,3.429000922894293,0.043230071891887434,0.9377839570848059,0.9381427295560645,0.0003587724712585949,89,112,23
train,Raw shallow RA,SRS2822369,2,2000,255,0.0005130706554518638,0.0013429954747843369,0.8461471038824233,0.06541650857011264,0.11955921597114276,0.0003205602196484877,0.001186790965419672,1.3678616458043455,2.2677878976245145,0.9204441847110267,0.025880751676583973,0.4209159646734318,2.355244002281393,0.014293024589264153,0.0012642554816166274,0.008640034932854368,3.4722309947861802,3.4185466429983786,0.05368435178780162,0.9377839570848059,0.9339877745318277,0.0037961825529782,89,118,29
train,Raw shallow RA,SRS2822369,3,2000,255,0.0006549020897988427,0.0017810293571112574,0.8278872956717443,0.08350001644935244,0.1384898191709806,0.00033393845048442075,0.0010572574099642982,1.5046449750605004,2.4028742663276748,0.9056549674792423,0.029783649492162577,0.7252337537915096,2.355244002281393,0.00953395214937744,0.0038383255698679064,0.013791404414622788,3.4722309947861802,3.446654048021477,0.025576946764703123,0.9377839570848059,0.9360862263979846,0.0016977306868213304,89,110,21
train,Raw shallow RA,SRS2822369,4,2000,255,0.000558728467206334,0.0014020414884458427,0.8149033965125103,0.07123787956880759,0.13248258200697197,0.00033624021828357125,0.0010855082584580508,1.5528715039222956,2.4526290020059505,0.8992647874341301,0.03230776418314003,0.8323980067732047,2.355244002281393,0.0028013959743478645,0.01194085498376779,0.004772593394179903,3.4722309947861802,3.4197200272289416,0.05251096755723861,0.9377839570848059,0.9376053463932252,0.00017861069158064957,89,107,18
train,Raw shallow RA,SRS2822369,5,2000,255,0.0005482728287446089,0.0013983164089625005,0.8254448788940277,0.06990478566493763,0.13535444787166157,0.0002703405879962494,0.0008976401354648517,1.5514984622160772,2.452626694979191,0.8986819633850397,0.02954113086595062,0.8296542667709594,2.355244002281393,0.0015167441825966743,0.011679732227083073,0.009842562865772009,3.4722309947861802,3.39792252199353,0.07430847279265018,0.9377839570848059,0.9361713070203951,0.0016126500644108033,89,107,18
train,Raw shallow RA,SRS2822138,1,2000,255,0.0004958464364239593,0.0012687625700109847,0.8223810767285064,0.06322042064405482,0.12346948160744815,0.00029414475875578025,0.0009977517827088015,1.4374280677333218,2.3143903697043235,0.8999779536821937,0.03528418989929226,0.8303089619524958,2.125927661992034,0.006989596195556447,0.0008196017796440191,0.0015268332089785064,3.167458687466083,3.1615454295380827,0.005913257928000348,0.9269998160243914,0.9282268977813439,0.0012270817569525194,77,107,30
train,Raw shallow RA,SRS2822138,2,2000,255,0.0004655385066038693,0.0011327428008192958,0.8227287408183529,0.059356159591993335,0.11912730076147117,0.00029471446649633577,0.0010019271697907554,1.4050221357808792,2.282006398513846,0.9036650649791619,0.03216651118218793,0.7584617962279518,2.125927661992034,0.007218761924912082,0.005585630826893451,0.0038368588522426084,3.167458687466083,3.145313811369531,0.022144876096552135,0.9269998160243914,0.9263685736147266,0.0006312424096648339,77,109,32
train,Raw shallow RA,SRS2822138,3,2000,255,0.00046632559913591516,0.001125829517899026,0.8047436612041124,0.059456513889829185,0.12183748312902644,0.0003126470150664409,0.0010241011514543804,1.5338752162512028,2.410223011388221,0.8863125289643282,0.03384335013472592,1.045364283360225,2.125927661992034,0.005049924391390237,0.01806874940726111,0.017250076273387593,3.167458687466083,3.0936331500954926,0.0738255373705905,0.9269998160243914,0.923743905903152,0.0032559101212393804,77,101,24
train,Raw shallow RA,SRS2822138,4,2000,255,0.00044240582699805255,0.0009544054720172864,0.8396987432631909,0.0564067429422517,0.12323173342581538,0.0002465101394573213,0.0006885803949610153,1.4403171878309933,2.3145308657010943,0.9003136573680705,0.022477189110363484,0.8382065717337648,2.125927661992034,0.005068169930735944,0.009554671199783926,0.0049439668052193575,3.167458687466083,3.1348188897010165,0.032639797765066536,0.9269998160243914,0.9253225928638166,0.0016772231605748367,77,107,30
train,Raw shallow RA,SRS2822138,5,2000,255,0.0005560681303189477,0.0014559608465372974,0.8086604428394341,0.07089868661566584,0.13292712771861115,0.0003643157309018424,0.0012119364943114438,1.550989626207468,2.4260724064549075,0.8841585207013263,0.03981271725958573,1.082815672450297,2.125927661992034,0.005228530084951721,0.004433699657523715,0.008607172577494548,3.167458687466083,3.148897171730532,0.018561515735551204,0.9269998160243914,0.9274087798882206,0.0004089638638291593,77,100,23
train,Raw shallow RA,SRS2821927,1,2000,255,0.0006214306906096109,0.0015627489985691524,0.8207826008978673,0.0792324130527254,0.13264857091311197,0.00033463587036576954,0.0010625117184031516,1.4017722027401471,2.3513014837057953,0.8886453298127199,0.03280251930629603,1.0909289246308755,1.8209276325755568,0.00916965202249756,0.017643646132952773,0.009031229082899217,3.475309604607899,3.402394317778714,0.07291528682918491,0.9462304734089472,0.9432369848032947,0.0029934886056525167,88,100,12
train,Raw shallow RA,SRS2821927,2,2000,255,0.0006141295303594103,0.0014954704259957602,0.8055902218418078,0.07830151512082481,0.13993402504020788,0.0002984722131021605,0.0009176721075946906,1.4353497110949085,2.385691074199282,0.8835893086329812,0.024196226597139756,1.1667233889056863,1.8209276325755568,0.009017116528023644,0.008122166303986378,0.01594353571291318,3.475309604607899,3.377959168869811,0.09735043573808788,0.9462304734089472,0.9429188599112059,0.003311613497741228,88,98,10
train,Raw shallow RA,SRS2821927,3,2000,255,0.0004901253823249405,0.0011266186314418045,0.8267924230560487,0.062490986246429917,0.12517375164450098,0.0003198059205715616,0.0008285984068564252,1.3876747953138937,2.33408857892264,0.890935274840687,0.02634229417959074,1.060255603932444,1.8209276325755568,0.004682740967757781,0.005257674030409998,0.004530565223311078,3.475309604607899,3.4429171695761465,0.0323924350317526,0.9462304734089472,0.9456292470607643,0.0006012263481828262,88,101,13
train,Raw shallow RA,SRS2821927,4,2000,255,0.0006205112440568602,0.0014794610437302283,0.8504661960270504,0.07911518361724969,0.12882864653976378,0.0003293367925200222,0.0009635388261158021,1.2820422759426753,2.229318513352557,0.9043362095373184,0.030430704256501875,0.8244327157632394,1.8209276325755568,0.008078371415520813,0.004799693723563203,0.011500771060015569,3.475309604607899,3.456988219109319,0.01832138549857998,0.9462304734089472,0.9476936026936027,0.0014631292846555288,88,107,19
train,Raw shallow RA,SRS2821927,5,2000,255,0.0005100492132277978,0.0012693392295971325,0.8353491134066898,0.06503127468654421,0.12591457035215178,0.0002536613672663113,0.0008264139136648149,1.3163222526086933,2.2645657078088357,0.9002691751316676,0.018683021152455254,0.9021505574607935,1.8209276325755568,0.009796954423514692,0.009500940057874052,0.0013362686923468203,3.475309604607899,3.43408024696329,0.041229357644609,0.9462304734089472,0.9441423525299167,0.0020881208790304306,88,105,17
train,Raw shallow RA,SRS2821994,1,2000,255,0.0005764167266647808,0.0016143657076374898,0.7887784375648444,0.07349313264975955,0.134922923728018,0.0003899641838937062,0.0014790787044581515,1.2727266421038528,2.228812378589998,0.8624157119287811,0.044149024355174656,1.5521168226631699,1.1476953700327548,0.0008947639294518972,0.002659655553705953,0.003490787251048677,3.1082986569477042,3.0706313954643125,0.03766726148339172,0.9177890187302397,0.9175164897595268,0.00027252897071283755,71,87,16
train,Raw shallow RA,SRS2821994,2,2000,255,0.0004773008483744282,0.00141711188503878,0.8045974499088799,0.0608558581677396,0.1220270198517531,0.00033018588194892246,0.0013428715500884796,1.2879438851287095,2.246876737465881,0.8592489280842439,0.02474210799718323,1.5882349774084996,1.1476953700327548,0.0010706896780619257,0.002770726236790755,0.002614270295055121,3.1082986569477042,3.0624374092200295,0.04586124772767475,0.9177890187302397,0.9164449286973242,0.0013440900329154681,71,86,15
train,Raw shallow RA,SRS2821994,3,2000,255,0.000531002540594713,0.0014488001619850325,0.8214564093742872,0.06770282392582591,0.12550419728516812,0.00033094141552665645,0.001321678179296119,1.1715616150764598,2.1194739821802036,0.8794197492951072,0.027072463919464804,1.3286613702132266,1.1476953700327548,0.006327837248571361,0.0053024810456758775,0.0042536951419247515,3.1082986569477042,3.071335483316722,0.036963173630982116,0.9177890187302397,0.9178379407267352,4.8921996495532305e-05,71,93,22
train,Raw shallow RA,SRS2821994,4,2000,255,0.00041061444850849175,0.001371564564319069,0.8202169055699863,0.052353342184832695,0.11134875355245209,0.00030601653775709986,0.0013123527685035545,1.2888623130365817,2.2469294514481106,0.8593435849147524,0.015767971405232818,1.591304665691788,1.1476953700327548,0.012170313317829584,0.011068339827529194,0.009793476719302752,3.1082986569477042,3.038747187670722,0.0695514692769823,0.9177890187302397,0.913355320777064,0.004433697953175608,71,86,15
train,Raw shallow RA,SRS2821994,5,2000,255,0.0005595094002879472,0.0016644460186165447,0.8165509923475424,0.07133744853671327,0.12967421336827412,0.0003666921184832646,0.0015096718312387753,1.138846912517437,2.0824920581444877,0.884961039159493,0.03284412050774242,1.255112545777793,1.1476953700327548,0.006640309931226468,0.026090033256880196,0.014094590464438617,3.1082986569477042,3.034467573080329,0.07383108386737502,0.9177890187302397,0.9117805479891044,0.006008470741135308,71,95,24
train,Raw shallow RA,SRS2822106,1,2000,255,0.0005357919017110071,0.001161381450643736,0.7702334781638774,0.0683134674681534,0.1410495856427214,0.00028119898119382245,0.0007808410645413464,1.699963828119716,2.566249989004157,0.8934271041056583,0.030922022231350772,0.9070711732498802,2.5825410417552277,0.003942301714785323,0.01762161620172331,0.005271985288661907,3.363287481148327,3.281733913010266,0.08155356813806103,0.9334799828774079,0.9308319182175023,0.0026480646599055246,83,105,22
train,Raw shallow RA,SRS2822106,2,2000,255,0.0005702820898502984,0.001459308155490901,0.8365617902037796,0.07271096645591305,0.1343954904259819,0.000352752619471652,0.0011085783164194768,1.5902937261845123,2.45826406169583,0.9084510061659318,0.034158056062521765,0.6623494685889414,2.5825410417552277,0.010694809494191548,0.006718083505547479,0.0030053971629783183,3.363287481148327,3.346552468695506,0.016735012452821163,0.9334799828774079,0.9341539333659717,0.0006739504885638903,83,112,29
train,Raw shallow RA,SRS2822106,3,2000,255,0.0005546859551121038,0.0013097341073113904,0.8110297797068116,0.07072245927679324,0.1326206558136513,0.00032768470353559893,0.0010649843304398627,1.7843103697581084,2.6423457707659654,0.8819036179878641,0.0414872318667363,1.0937963824682277,2.5825410417552277,0.00639213162974539,0.0223535251401783,0.0018064160308852717,3.363287481148327,3.2609352511687946,0.10235222997953253,0.9334799828774079,0.929070636454999,0.004409346422408866,83,100,17
train,Raw shallow RA,SRS2822106,4,2000,255,0.0005117407052521074,0.0011717263557384093,0.8160174935946355,0.06524693991964368,0.13439618838408313,0.00028461001740604836,0.0008556248777633436,1.6002760379472631,2.473546409967797,0.9060110377724093,0.02560534790316225,0.685566068534647,2.5825410417552277,0.0086806368273456,0.010023892066155837,0.008007949301123807,3.363287481148327,3.297993701003269,0.06529378014505793,0.9334799828774079,0.9303307410108071,0.003149241866600705,83,111,28
train,Raw shallow RA,SRS2822106,5,2000,255,0.0005564435585178725,0.001367361788871946,0.8045206028998714,0.07094655371102875,0.13590447082307813,0.00030371428167568355,0.001158904595858226,1.733112928526959,2.5967861280276003,0.889545953485768,0.0242556633617957,0.9816898940283353,2.5825410417552277,0.0010708161934585847,0.008273492026436235,0.009780588135852364,3.363287481148327,3.2895856596660407,0.07370182148228643,0.9334799828774079,0.9310081466395111,0.0024718362378967074,83,103,20
train,Raw shallow RA,SRS2822137,1,2000,255,0.00038243500935457206,0.0016099812387507934,0.7364022711392904,0.04876046369270794,0.09710577072209452,0.00026857783713278083,0.0012613257487271165,1.275071214151522,2.135281404329746,0.7558730047054782,0.02021367938360448,2.3677796304571657,0.4226648243337233,0.0012502667643067011,0.0014653496892931273,0.009544167907852508,2.715168884494931,2.6792561212168557,0.03591276327807513,0.8998225868184345,0.9002122481435818,0.0003896613251472836,43,56,13
train,Raw shallow RA,SRS2822137,2,2000,255,0.00038464649919957256,0.0012548087958343774,0.7276389534820186,0.0490424286479455,0.10117703608869553,0.00026935335624411776,0.0010853702403117204,1.2783223601061797,2.135375555142609,0.7560753588230665,0.023287692873183448,2.3746728663968018,0.4226648243337233,0.011088762574746391,0.0021911123840027136,0.008313870491268083,2.715168884494931,2.72136399647596,0.006195111981029289,0.8998225868184345,0.8996704412119827,0.00015214560645182562,43,56,13
train,Raw shallow RA,SRS2822137,3,2000,255,0.0002719442356481962,0.0008689715815733397,0.7281896462958741,0.03467289004514502,0.08806926948618515,0.00018606587685814595,0.0006806139225413358,1.293618463708731,2.1529112643984196,0.7509254485250818,0.01783586407622782,2.409375358409157,0.4226648243337233,0.0026667201016273012,0.010151976824384512,0.010124948898978525,2.715168884494931,2.6836595262988276,0.03150935819610323,0.8998225868184345,0.8981770101321235,0.0016455766863110455,43,55,12
train,Raw shallow RA,SRS2822137,4,2000,255,0.00039399446977505506,0.0012105567103579446,0.7108362061247238,0.05023429489631952,0.1019566986085087,0.0002804579137854661,0.001021100791629964,1.3263551284217958,2.187995863835091,0.7402255935481357,0.030414670089561616,2.480880519452535,0.4226648243337233,0.0012502667643067011,0.00805368838685927,0.002479880188339889,2.715168884494931,2.7173183513316364,0.0021494668367054715,0.8998225868184345,0.9023708740125542,0.0025482871941197027,43,53,10
train,Raw shallow RA,SRS2822137,5,2000,255,0.00044929551895744895,0.0017240007221274761,0.747815673491682,0.05728517866707474,0.09301897971505196,0.0003543155088712548,0.0016188072785462005,1.2466849321369828,2.100823211324248,0.7661682834219914,0.037550559622648666,2.3025559894501435,0.4226648243337233,0.02038377186975568,0.005224973312600412,0.0004415014219985025,2.715168884494931,2.712512400802045,0.002656483692885736,0.8998225868184345,0.8984853110219158,0.0013372757965187665,43,58,15
train,Raw shallow RA,SRS2822261,1,2000,255,0.00045945619195281076,0.0014345305900363386,0.7285704650386396,0.05858066447398337,0.10402374786937409,0.0003172586765953288,0.0012660971003062597,1.3419155462875902,2.1696180544237103,0.7672309746875025,0.033911294221650505,2.229294875234602,0.6792605209088326,0.003524026540630998,0.008405983041275045,0.0016674792568022179,2.9340764680207445,2.9183318503258793,0.015744617694865237,0.9045376054939962,0.9035731420923714,0.0009644634016248155,51,60,9
train,Raw shallow RA,SRS2822261,2,2000,255,0.00039034690342178076,0.0010793863565864272,0.7473451165245907,0.04976923018627705,0.10491206705923466,0.00024039061843988236,0.0007950981380217263,1.295873218053886,2.119210824216725,0.7808752903544983,0.0233012717928919,2.1279192517276986,0.6792605209088326,0.007330634731887886,0.007678397216358879,0.0006195067755639938,2.9340764680207445,2.8934701578732027,0.04060631014754179,0.9045376054939962,0.9009381488427758,0.003599456651220412,51,63,12
train,Raw shallow RA,SRS2822261,3,2000,255,0.00042303102061413554,0.00125794518209434,0.7380320820676695,0.05393645512830228,0.09965976046674387,0.0002851280407878167,0.0009419981019985664,1.3931105619883586,2.221205944016896,0.7525923768396316,0.028599403143573957,2.3439667048136394,0.6792605209088326,0.0027346766136948364,0.018276122264369588,0.01696787682698231,2.9340764680207445,2.9497039613991185,0.01562749337837399,0.9045376054939962,0.9079183198658086,0.003380714371812421,51,57,6
train,Raw shallow RA,SRS2822261,4,2000,255,0.0004108082822683009,0.0013257070165852496,0.741934764929582,0.05237805598920836,0.10063781983366472,0.0002440718201417584,0.0009231779804746179,1.3705616657633912,2.20365637798752,0.7575155753404565,0.024242094262616184,2.2942230677461892,0.6792605209088326,0.010154360371327081,0.020009575413984737,0.006056829322045432,2.9340764680207445,2.9458992340316543,0.011822766010909813,0.9045376054939962,0.9096706147023736,0.005133009208377448,51,58,7
train,Raw shallow RA,SRS2822261,5,2000,255,0.0003773435008694354,0.0010942022859909974,0.7373521219149511,0.04811129636085302,0.09895495689096201,0.00023725140227999332,0.000824439355918802,1.388710361115851,2.2209863224601794,0.752560086377626,0.02438117191597369,2.334643774851726,0.6792605209088326,0.0021687806675122767,0.008041642522827241,0.013777785198943682,2.9340764680207445,2.8710949686216187,0.06298149939912578,0.9045376054939962,0.9012522252368992,0.0032853802570970148,51,57,6
train,Raw shallow RA,SRS2822271,1,2000,255,0.000509491988215851,0.0011466189937815272,0.7949226830175744,0.064960228497521,0.13444529593459462,0.0002981350957267811,0.0008958580429011438,1.5160204016863932,2.4025978652336533,0.8996428602894895,0.025901446281222415,0.8263238614155026,2.287649945081265,0.0013950687877973267,0.006917689426787277,0.013241650982872333,3.2786751671380756,3.2757415393298364,0.0029336278082392475,0.9290838644332055,0.9312971894649125,0.002213325031707014,78,107,29
train,Raw shallow RA,SRS2822271,2,2000,255,0.0005899342227495232,0.0016541081336640484,0.8208585672890247,0.07521661340056421,0.13037005266870696,0.00040686179567670725,0.0014106064104147558,1.737419992460961,2.6101709836707263,0.8684708231787432,0.039460533831390664,1.3180714747364506,2.287649945081265,0.00018674677569130438,0.030556256471633958,0.024816412082580785,3.2786751671380756,3.1480662390733825,0.13060892806469315,0.9290838644332055,0.9228089838505951,0.006274880582610387,78,94,16
train,Raw shallow RA,SRS2822271,3,2000,255,0.0005529184990959371,0.0011599734786482308,0.810100315828598,0.07049710863473198,0.1384230759476051,0.00028508475733522525,0.0008040537845799768,1.5647869475222205,2.450646827198711,0.8931440689750411,0.023473698133373078,0.9352559962244695,2.287649945081265,0.0026841007619610446,0.015671068804804622,0.0167180162010111,3.2786751671380756,3.276196783252855,0.002478383885220481,0.9290838644332055,0.9316607267824655,0.002576862349260023,78,104,26
train,Raw shallow RA,SRS2822271,4,2000,255,0.0004355012278677368,0.0009465849398966504,0.8050204876585262,0.05552640655313644,0.1261246990951037,0.00021534613196003282,0.000574203205965941,1.5119146290754562,2.402453059381559,0.8994566956099003,0.0189697019355501,0.8179663739884478,2.287649945081265,0.0024741770397339047,0.0009294147199196967,0.004403786963982692,3.2786751671380756,3.2584212573095255,0.020253909828550132,0.9290838644332055,0.9292395485556685,0.00015568412246302898,78,107,29
train,Raw shallow RA,SRS2822271,5,2000,255,0.00048643600799552035,0.0011018773140229815,0.8176147423116735,0.06202059101942885,0.12539818406654177,0.00029165499184474503,0.0009011953600401925,1.6150995592846573,2.4989484280104426,0.8862018956728459,0.01760258722580049,1.0480255385881307,2.287649945081265,0.009157695031298152,0.00289758892427483,0.006206475103475384,3.2786751671380756,3.239891091768095,0.03878407536998063,0.9290838644332055,0.9288598772758264,0.0002239871573790353,78,101,23
train,Raw shallow RA,SRS2822156,1,2000,255,0.00045637864233452277,0.001397461662236717,0.7902989643485544,0.05818827689765165,0.11426908621705627,0.0002827645532888463,0.001184556816873681,1.285855620921412,2.1648794293601528,0.8158408421087361,0.032235867494551665,1.9503351995130367,0.8177169188356165,0.013876127383005477,0.019302027192052984,0.0036908112290054973,2.9406396094603977,2.8738908248348443,0.06674878462555345,0.8924186655361837,0.8858103900467702,0.006608275489413451,61,72,11
train,Raw shallow RA,SRS2822156,2,2000,255,0.0003700773724685303,0.001051702692508233,0.7705539984619898,0.04718486498973762,0.10238984011207981,0.0002528868432969663,0.0008642534011385788,1.320977078437627,2.1994403235908173,0.8076706106724221,0.028237365720741512,2.029044241023371,0.8177169188356165,0.006717030806485336,0.020706542092857827,0.013351385115406011,2.9406396094603977,2.8505837873237017,0.09005582213669605,0.8924186655361837,0.8868098305761158,0.00560883496006781,61,70,9
train,Raw shallow RA,SRS2822156,3,2000,255,0.00045340127183466885,0.0014730928662118092,0.7926803523637445,0.057808662158920276,0.10573593712669226,0.0002857382753546867,0.0012889687703974476,1.2710126557578492,2.148110213169845,0.8195701602795022,0.02881604245884997,1.917654011564959,0.8177169188356165,0.017566288395517243,0.009574844872833888,0.005630916529723584,2.9406396094603977,2.943562366325574,0.0029227568651761793,0.8924186655361837,0.8980462250363347,0.005627559500151036,61,73,12
train,Raw shallow RA,SRS2822156,4,2000,255,0.000395844559580076,0.0009919189785661208,0.7622683674567605,0.05047018134645969,0.11294246220397039,0.00020666599903297635,0.0006922547489744727,1.3014206006353177,2.181748281241094,0.8119368717987726,0.03092190476534731,1.9851649044499815,0.8177169188356165,0.00021760796510261748,0.002460525242595546,0.00030999207982862487,2.9406396094603977,2.897922466789663,0.0427171426707349,0.8924186655361837,0.8912129948932481,0.0012056706429355302,61,71,10
train,Raw shallow RA,SRS2822156,5,2000,255,0.00041096462183903295,0.0011116860615427726,0.7926114049092632,0.0523979892844767,0.10302185233071985,0.00027364842773888834,0.0008195516082100471,1.3053860918478906,2.1819071499034863,0.8120910722432971,0.04102740939674073,1.99284791504459,0.8177169188356165,0.00019674449897211232,0.010147628307107803,0.012400175298416083,2.9406396094603977,2.945277491135721,0.004637881675323197,0.8924186655361837,0.8937228857857125,0.001304220249528809,61,71,10
train,Raw shallow RA,SRS2822048,1,2000,255,0.00035708777457645557,0.0011612413131165834,0.7292676163105489,0.04552869125849809,0.09935593145573861,0.0002719006371043575,0.0010785439870998547,1.2294600627939876,2.1494472688722936,0.7455132989587434,0.027041608299209267,2.5426155121554967,0.17380430437839775,0.0034789935226591795,0.0073233160336863,0.002609533452834989,2.6290781457475285,2.5920918281077046,0.03698631763982396,0.8553892757842732,0.8567596625654683,0.0013703867811951653,48,52,4
