depth,method,sample_id,composition_RMSE_RA,composition_Spearman,Bray_Curtis,Jensen_Shannon_distance,RAD_MAE_log10_RA_specific,RAD_RMSE_log10_RA_specific,RAD_head_MAE_log10,RAD_middle_MAE_log10,RAD_tail_MAE_log10,Shannon_absolute_error,Simpson_absolute_error,true_richness_1read,predicted_richness_1read,richness_1read_absolute_error,true_richness_fixed,predicted_richness_fixed,richness_fixed_absolute_error
2000,Random Forest,SRS2822125,0.0013291632331352877,0.8064400510760901,0.04977290296032273,0.09777267861919688,0.7514327579353246,0.9377648227498352,0.030900787564832038,0.48732112672288297,1.062264581345047,0.08578121025537175,0.006389128692893165,55.0,49.8,5.2,96.0,76.2,19.8
2000,Random Forest,SRS2822129,0.0015334453933300832,0.8631733370952344,0.07104904930187628,0.11190095000498926,0.47663825547316324,0.7587655126378259,0.029124992442398346,0.07959579117800922,0.8788470220010962,0.04983601451892099,0.0017405105569869629,89.0,85.4,3.6,156.0,128.2,27.8
2000,Random Forest,SRS2822133,0.001384235475271741,0.86483294424052,0.0670776998947572,0.11618656289072357,0.5416141284756399,0.7973923953089097,0.027591229091550252,0.11411245169436224,0.9779723083579931,0.08329774227959712,0.004251779504225084,88.0,81.0,8.2,149.0,121.6,27.4
2000,Random Forest,SRS2822136,0.0010855077595487111,0.7986311517438077,0.038358931820956475,0.08054170967896811,0.602145695250064,0.8492652428565662,0.025442580146797455,0.6291204776278733,0.6369647134018137,0.045219736267463874,0.001942150301192025,40.0,38.0,2.0,68.0,57.6,10.4
2000,Random Forest,SRS2822149,0.0012725338778017928,0.8610786729819415,0.053849892185962256,0.10220217926866851,0.7108691032809543,0.9036195180471417,0.0297397571972407,0.3402291974567746,1.1132913927537476,0.0914198027835738,0.004971810227079931,65.0,64.0,1.8,130.0,96.0,34.0
2000,Random Forest,SRS2822153,0.001250591272629675,0.9119010518923136,0.05953891782986528,0.1052790042382162,0.5461936976833982,0.7321792336351092,0.028602836129625653,0.1420540788447478,0.9619464358550927,0.10635246447125421,0.0033474012671442788,89.0,78.6,10.4,158.0,116.2,41.8
2000,Random Forest,SRS2822168,0.0016446912928644868,0.8045402683666978,0.05189757109930686,0.09846720230377087,0.7665171145775441,0.9488395063356012,0.03665655985303623,0.5843160318340803,1.0047778283111934,0.12832188631002941,0.017999412164827346,52.0,47.0,5.0,90.0,67.6,22.4
2000,Random Forest,SRS2822180,0.0013782587873217224,0.7983906804518249,0.049938199532085045,0.0964735148937865,0.7265697909179752,0.9230367030019149,0.029739590209897,0.49869199334063785,1.0024505903905852,0.09263270994528874,0.012391398113204444,49.0,46.8,2.6,93.0,74.0,19.0
2000,Random Forest,SRS2822183,0.0014576792631575436,0.9009772397531133,0.06601534569350709,0.1069260362870117,0.5024887817980421,0.717589475832678,0.03226009315854428,0.12064858816669959,0.893376616650692,0.12354586916641282,0.003946131286697407,88.0,78.8,9.2,167.0,131.0,36.0
2000,Random Forest,SRS2822185,0.0013401642787326455,0.9010192439025438,0.0630414180373974,0.10182054766788187,0.5001016317044278,0.6875050191829174,0.03276552283932811,0.10309745970234518,0.9043051358263469,0.0962000531093949,0.0025424170529671384,86.0,75.8,10.2,156.0,122.0,34.0
2000,Random Forest,SRS2822218,0.0014820994596583263,0.8131669370616811,0.04907725810085183,0.08582698286301764,0.6997984079897712,0.9397723339929623,0.03145435918036772,0.7564198308390202,0.7173860491685732,0.0629867932518871,0.0053876443626355245,42.0,41.6,1.6,84.0,60.2,23.8
2000,Random Forest,SRS2822220,0.0017073971708712512,0.7066369412628635,0.06744046294700844,0.11165026458613965,0.90784930333059,1.3119209629173727,0.03049572693534138,0.9940059762023697,0.9203196638483485,0.05248799414049303,0.0032388497462859434,57.0,51.2,5.8,69.0,71.8,4.0
2000,Random Forest,SRS2822230,0.0017745789362389173,0.7470000741649715,0.07148244927241824,0.12425934829163761,0.6292130840342409,0.9785654950912515,0.03704707064812397,0.15301138304681022,1.1172851477081511,0.11171365143796938,0.009063930176969137,81.0,73.4,8.4,129.0,114.6,14.4
2000,Random Forest,SRS2822236,0.0012937402239354464,0.8127952602198725,0.0434869171093623,0.08383956301417639,0.6773652323040044,0.9035991245965176,0.02704906484938648,0.6247271123288594,0.7911829949345285,0.06442160386979072,0.003149116493969406,41.0,40.8,3.0,84.0,63.8,20.2
2000,Random Forest,SRS2822240,0.0013302092297885607,0.8372315970538594,0.0418969643316647,0.06973346742580773,0.6069966379405378,0.8100462295901678,0.0352105828895421,0.6807876354680175,0.5992883308344767,0.021004044233838483,0.0026531462102246774,41.0,41.6,1.8,67.0,55.8,11.2
2000,Random Forest,SRS2822243,0.001475231043473793,0.7766604802395892,0.05597289616954328,0.09917710487784012,0.9137814242266586,1.205909453421705,0.03205633775281854,0.5695120028835381,1.3130659923941834,0.08142711965824985,0.0053976800375653555,69.0,62.0,7.0,94.0,77.8,16.2
2000,Random Forest,SRS2822253,0.0012542490118805046,0.8938200491814461,0.05585437451277088,0.09960518184320764,0.6429389497446588,0.8469438951458621,0.02448359742723858,0.24088226202131363,1.0671466818752717,0.10380150366962289,0.0038988745252502843,78.0,72.2,5.8,140.0,103.8,36.2
2000,Random Forest,SRS2822256,0.0017536480608643708,0.8543836444124869,0.06136547430467587,0.09736404312302978,0.7178111374009862,0.9226731599442713,0.03900078864087753,0.3498592115163691,1.1175832168082915,0.1299736695698047,0.015650270731395223,69.0,64.4,4.6,114.0,90.6,23.4
2000,Random Forest,SRS2822262,0.0012878542694357837,0.825734176061391,0.04845731915354628,0.09366259295397789,0.7270688233947623,0.9329112227942671,0.03516274051209087,0.6001236672662593,0.9118446255689674,0.068311567013422,0.002174277672966496,44.0,41.6,2.4,89.0,64.8,24.2
2000,Random Forest,SRS2822268,0.0012632727583757324,0.8269913663583232,0.04924401171072344,0.0960696122198806,0.7077479420687028,0.8769788398948428,0.03246118524190661,0.4744928265144567,0.9862503909815565,0.05764234353088575,0.004841216819183614,62.0,56.0,6.0,100.0,77.2,22.8
2000,Random Forest,SRS2822269,0.0011451577812010433,0.8392030429979208,0.04689209374685942,0.09668834089649667,0.7251099258477323,0.8968196530699117,0.030679720790113503,0.47831480837960294,1.017725957793526,0.05606382087234927,0.003923645369845396,60.0,56.4,3.6,102.0,75.4,26.6
2000,Random Forest,SRS2822275,0.001250556291115429,0.7829243933340418,0.04846759698768691,0.09038094836662,0.800027229280625,1.0653457103300608,0.031613753669877905,0.49723963165893503,1.1504773183500137,0.09165868212278702,0.004728265762658257,59.0,50.6,8.4,87.0,72.0,15.0
